"Sample_ID","Species_Name","Scientific_Name","PacFIN_Species_Code","RecFIN_Species_Code","Year","Project_ID","Capture_Date","CRFS_District","Port","Vessel","CDFW_Vessel_Number","Institution","Fork_Length_mm","Sex","Maturity","Comments"
"202310-1012-73873-GSPT-259","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-18,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",423,"F","1",NA
"202307-1012-38325-GSPT-84","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-19,"District 3 - Central","Moss Landing","Kahuna","38325","MLML",383,"M","1",NA
"202405-1012-12758-GSPT-170","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-05-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",338,"M","1",NA
"202306-1012-29746-GSPT-445","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-16,"District 4 - San Francisco","Emeryville","Sea Wolf","29746","NMFS",304,"F","1","Dave & Neosha assigned sample # 294 , S7"
"202412-1012-28054-GSPT-484","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-15,"District 2 - Channel","Channel Islands","Mirage","28054","NMFS",386,"M","1","RIPE"
"202310-1012-12758-GSPT-363","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-30,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",321,"F","1",NA
"202310-1012-12758-GSPT-370","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-31,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",398,"M","1",NA
"202311-1012-73873-GSPT-331","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-24,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",333,"F","1","stage = 5"
"202408-1012-04990-GSPT-513","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-08-30,"District 1 - South","Marina Del Rey","Betty-O","04990","SIO",133,"U","UNK","PERFORATED GUT - CANNOT SEX"
"202307-1012-03233-GSPT-6","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-07,"District 1 - South","San Diego","Premier","03233","SIO",328,"M","UNK",NA
"202311-1012-28054-GSPT-816","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-25,"District 2 - Channel","Channel Islands","Mirage","28054","SIO",374,"M","1",NA
"202404-1012-73873-GSPT-28","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-01,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",330,"M","1",NA
"202311-1012-39022-GSPT-497","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-21,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",361,"M","1",NA
"202310-1012-12758-GSPT-344","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-30,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",357,"F","1",NA
"202410-1012-06810-GSPT-718","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-04,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",215,"F","0","not filleted"
"202410-1012-73873-GSPT-680","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-04,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",369,"F","1",NA
"202408-1012-39045-GSPT-522","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-08-29,"District 1 - South","Mission Bay","Outer Limits","39045","SIO",439,"F","1","STAGE 7"
"202412-1012-28054-GSPT-951","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-08,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",399,"M","1",NA
"202412-1012-39022-GSPT-747","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-11,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",350,"F","1",NA
"202408-1012-28054-GSPT-505","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-08-30,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",339,"M","1",NA
"202311-1012-73873-GSPT-304","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-04,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",330,"M","1",NA
"202408-1012-39045-GSPT-523","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-08-29,"District 1 - South","Mission Bay","Outer Limits","39045","SIO",380,"M","1",NA
"202412-1012-37797-GSPT-354","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-06,"District 3 - Central","Morro Bay","Black Pearl","37797","CP",240,"U","UNK",NA
"202410-1012-28054-GSPT-753","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-25,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",323,"F","1",NA
"202312-1012-16699-GSPT-987","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-12-18,"District 1 - South","Long Beach","Eldorado","16699","SIO",310,"M","1","LENGTH MEASUREMENTS SEEM ROUNDED TO THE WHOLE OR HALF MM"
"202406-1012-12758-GSPT-241","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-21,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",325,"M","0",NA
"202410-1012-28054-GSPT-769","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-25,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",353,"M","1",NA
"202311-1012-73873-GSPT-325","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-24,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",364,"M","1",NA
"202306-1012-29746-GSPT-441","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-16,"District 4 - San Francisco","Emeryville","Sea Wolf","29746","NMFS",303,"M","1","Dave & Neosha assigned sample # 290 , S"
"202311-1012-73873-GSPT-311","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-04,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",209,"M","0",NA
"202412-1012-16699-GSPT-404","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-27,"District 1 - South","Long Beach","Eldorado","16699","NMFS",330,"M","0","NOT RIPE"
"202308-1012-12758-GSPT-228","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-08-26,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",334,"M","1",NA
"202412-1012-28054-GSPT-478","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-15,"District 2 - Channel","Channel Islands","Mirage","28054","NMFS",385,"F","1","BLACK BLOTCHY SPOTS ON OVARIES"
"202412-1012-28054-GSPT-477","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-15,"District 2 - Channel","Channel Islands","Mirage","28054","NMFS",398,"M","1","RIPE"
"202306-1012-03233-GSPT-142","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-23,"District 1 - South","San Diego","Premier","03233","NMFS",347,"M","0","Dissected during SOCAL CCFRP training on 6/27 , S"
"202410-1012-28054-GSPT-605","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-13,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",335,"F","1",NA
"202410-1012-06810-GSPT-734","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-04,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",320,"F","0",NA
"202310-1012-73873-GSPT-239","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-02,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",366,"M","1",NA
"202311-1012-39022-GSPT-452","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-21,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",323,"F","1",NA
"202406-1012-28054-GSPT-299","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-22,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",354,"M","0",NA
"202412-1012-28054-GSPT-946","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-08,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",399,"M","1",NA
"202306-1012-37423-GSPT-403","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-26,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",330,"F","1","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 252 , S3"
"202406-1012-12758-GSPT-247","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-21,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",350,"F","1",NA
"202410-1012-28054-GSPT-750","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-25,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",376,"M","1",NA
"202310-1012-39022-GSPT-403","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-29,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",391,"F","1",NA
"202406-1012-04990-GSPT-225","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-12,"District 1 - South","Marina Del Rey","Betty-O","04990","SIO",240,"U","UNK","PERFORATED BUT - NO SEX"
"202311-1012-73873-GSPT-332","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-24,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",310,"F","1","stage = 5"
"202404-1012-28054-GSPT-54","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-29,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",369,"M","1",NA
"202308-1012-12758-GSPT-248","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-08-26,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",368,"F","1",NA
"202307-1012-73873-GSPT-10","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-03,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",378,"M","UNK","gut punctured"
"202310-1012-03233-GSPT-493","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-16,"District 1 - South","San Diego","Premier","03233","SIO",376,"M","1",NA
"202412-1012-28054-GSPT-967","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-08,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",398,"M","1",NA
"202412-1012-16699-GSPT-395","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-16,"District 1 - South","Long Beach","Eldorado","16699","NMFS",330,"F","1","EARLY STAGE 2"
"202411-1012-28054-GSPT-972","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-30,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",384,"F","1",NA
"202412-1012-28054-GSPT-483","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-15,"District 2 - Channel","Channel Islands","Mirage","28054","NMFS",379,"F","1","STAGE 7"
"202404-1012-16699-GSPT-74","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-30,"District 1 - South","Long Beach","Eldorado","16699","SIO",410,"M","1","VESSEL CREW IDENTIFIED AS GREENBLOTCHED"
"202404-1012-06810-GSPT-10","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-25,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",306,"F","1","Frozen no fin clips collected"
"202412-1012-12758-GSPT-871","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-20,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",396,"F","1",NA
"202411-1012-28054-GSPT-786","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-09,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",413,"M","1",NA
"202406-1012-12758-GSPT-222","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-21,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",368,"F","1",NA
"202306-1012-37423-GSPT-291","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-22,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",340,"F","1","lengths rounded?, Dave & Neosha assigned sample # 140 , S7"
"202312-1012-16699-GSPT-990","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-12-18,"District 1 - South","Long Beach","Eldorado","16699","SIO",260,"M","1","LENGTH MEASUREMENTS SEEM ROUNDED TO THE WHOLE OR HALF MM"
"202406-1012-28054-GSPT-266","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-09,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",358,"M","1",NA
"202312-1012-16699-GSPT-989","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-12-27,"District 1 - South","Long Beach","Eldorado","16699","SIO",310,"F","1","LENGTH MEASUREMENTS SEEM ROUNDED TO THE WHOLE OR HALF MM, STAGE 2"
"202307-1012-73873-GSPT-11","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-03,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",367,"U","UNK","gut punctured, no gonads present"
"202307-1012-73873-GSPT-13","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-03,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",377,"F","1",NA
"202406-1012-12758-GSPT-216","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-21,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",353,"F","1",NA
"202410-1012-39022-GSPT-663","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-17,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",330,"F","1",NA
"202412-1012-28054-GSPT-481","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-15,"District 2 - Channel","Channel Islands","Mirage","28054","NMFS",405,"F","1","STAGE 7"
"202404-1012-28054-GSPT-58","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-29,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",364,"F","1",NA
"202412-1012-28054-GSPT-482","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-15,"District 2 - Channel","Channel Islands","Mirage","28054","NMFS",398,"F","1","STAGE 7"
"202311-1012-73873-GSPT-326","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-24,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",363,"F","1","stage = 5"
"202311-1012-12758-GSPT-594","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-12-15,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",315,"F","1",NA
"202311-1012-39022-GSPT-471","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-21,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",292,"M","1",NA
"202310-1012-03233-GSPT-475","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-20,"District 1 - South","San Diego","Premier","03233","SIO",325,"M","1",NA
"202410-1012-06810-GSPT-736","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-04,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",251,"M","0",NA
"202308-1012-12758-GSPT-229","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-08-26,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",350,"M","0",NA
"202311-1012-73873-GSPT-334","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-24,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",223,"M","0",NA
"202312-1012-06810-GSPT-1080","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-12-14,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","SIO",340,"M","1",NA
"202306-1012-29746-GSPT-437","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-16,"District 4 - San Francisco","Emeryville","Sea Wolf","29746","NMFS",315,"M","1","Dave & Neosha assigned sample # 286 , S"
"202411-1012-28054-GSPT-726","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-09,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",401,"M","1",NA
"202311-1012-03233-GSPT-740","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-21,"District 1 - South","San Diego","Premier","03233","SIO",291,"M","1",NA
"202410-1012-28054-GSPT-727","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-25,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",384,"F","1",NA
"202406-1012-39022-GSPT-302","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-30,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",267,"F","1",NA
"202306-1012-37423-GSPT-405","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-26,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",290,"U","UNK","lengths rounded to every 5 mm?, no gonads, Dave & Neosha assigned sample # 254 , S"
"202306-1012-29746-GSPT-443","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-16,"District 4 - San Francisco","Emeryville","Sea Wolf","29746","NMFS",258,"F","0","Dave & Neosha assigned sample # 292 , S1"
"202307-1012-73873-GSPT-6","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-03,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",347,"M","UNK","gut punctured"
"202406-1012-12758-GSPT-252","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-21,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",326,"F","1","STINKER!"
"202306-1012-37423-GSPT-401","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-26,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",365,"F","1","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 250 , S4"
"202410-1012-12758-GSPT-699","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-27,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",286,"M","1",NA
"202404-1012-06810-GSPT-22","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-20,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",395,"F","1","Frozen no fin clips collected"
"202411-1012-12758-GSPT-862","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",364,"M","1",NA
"202411-1012-12758-GSPT-863","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",324,"F","1",NA
"202307-1012-03233-GSPT-10","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-07,"District 1 - South","San Diego","Premier","03233","SIO",348,"M","0",NA
"202306-1012-29746-GSPT-439","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-16,"District 4 - San Francisco","Emeryville","Sea Wolf","29746","NMFS",236,"F","0","Dave & Neosha assigned sample # 288 , S1"
"202406-1012-28054-GSPT-258","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-06-09,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",396,"F","1",NA
"202310-1012-03233-GSPT-483","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-16,"District 1 - South","San Diego","Premier","03233","SIO",350,"M","1",NA
"202411-1012-12758-GSPT-853","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",331,"M","1",NA
"202404-1012-16699-GSPT-71","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-05,"District 1 - South","Long Beach","Eldorado","16699","SIO",300,"F","1","VESSEL CREW IDENTIFIED AS GREENBLOTCHED"
"202412-1012-39022-GSPT-720","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-11,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",247,"M","1",NA
"202412-1012-12758-GSPT-870","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-20,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",367,"M","1",NA
"202310-1012-39022-GSPT-379","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-15,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",266,"F","1","1 BROKEN OTOLITH"
"202410-1012-28054-GSPT-602","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-13,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",352,"F","1",NA
"202310-1012-73873-GSPT-247","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-02,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",287,"U","UNK","gut punctured, no gonads"
"202310-1012-73873-GSPT-253","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-18,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",406,"M","1",NA
"202410-1012-39022-GSPT-659","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-17,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",333,"F","1",NA
"202412-1012-16699-GSPT-394","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-16,"District 1 - South","Long Beach","Eldorado","16699","NMFS",360,"F","1","EARLY STAGE 2"
"202308-1012-38325-GSPT-96","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-08-04,"District 3 - Central","Moss Landing","Kahuna","38325","MLML",380,"M","1",NA
"202307-1012-73873-GSPT-75","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-14,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",330,"U","UNK","gut punctured"
"202306-1012-37423-GSPT-394","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-17,"District 4 - San Francisco","Pillar Point","Queen of Hearts","37423","NMFS",330,"M","0","lengths rounded to every 5 mm?, Dave & Neosha assigned sample # 243 , S"
"202307-1012-73873-GSPT-57","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-14,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",378,"F","1","stage = 5"
"202306-1012-29746-GSPT-442","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-06-16,"District 4 - San Francisco","Emeryville","Sea Wolf","29746","NMFS",334,"M","1","Dave & Neosha assigned sample # 291 , S"
"202410-1012-73873-GSPT-625","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-04,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",326,"M","1",NA
"202308-1012-73873-GSPT-127","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-08-09,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",179,"M","0",NA
"202412-1012-28054-GSPT-966","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-08,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",330,"F","1",NA
"202310-1012-12758-GSPT-365","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-10-31,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",423,"M","1",NA
"202311-1012-12758-GSPT-529","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-30,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",384,"M","1",NA
"202411-1012-12758-GSPT-856","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-11-29,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",354,"M","1",NA
"202404-1012-28054-GSPT-51","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-04-29,"District 2 - Channel","Channel Islands","Mirage","28054","UCSB",355,"F","1","SPEWING EGGS"
"202311-1012-12758-GSPT-531","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-11-30,"District 2 - Channel","Santa Barbara","Coral Sea","12758","UCSB",321,"M","0",NA
"202410-1012-06810-GSPT-695","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-19,"District 5 - Wine","Fort Bragg","Kyndall Lynn","06810","BML",392,"F","1",NA
"202307-1012-73873-GSPT-12","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2023","1012",2023-07-03,"District 3 - Central","Moss Landing","Last Meal","73873","MLML",375,"M","1",NA
"202410-1012-39022-GSPT-661","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-10-17,"District 2 - Channel","Santa Barbara","Stardust","39022","UCSB",287,"F","1",NA
"202412-1012-28054-GSPT-480","Greenspotted Rockfish","Sebastes chlorostictus","GSPT",8826010143,"2024","1012",2024-12-15,"District 2 - Channel","Channel Islands","Mirage","28054","NMFS",420,"M","1",NA
